Artikelnr,GNP,Materialklass,Enhet,Lagerförd,Benämning,Multipel,Miljöavgift,Förlängd ansvarstid,Energieffektivt
068F5000,7575,RN0520,ST,N,ELEKTRONISK EXPANSIONS VENTILDANFOSS AKV 15-1,0,N,N,N
068F5005,7575,RN0520,ST,N,ELEKTRONISK EXPANSIONS VENTILDANFOSS AKV 15-2,0,N,N,N
068F5010,7575,RN0520,ST,N,ELEKTRONISK EXPANSIONS VENTILDANFOSS AKV 15-3,0,N,N,N
068F5015,7575,RN0520,ST,N,ELEKTRONISK EXPANSIONS VENTILDANFOSS AKV 15-4,0,N,N,N
080G5050,1760,RN0120,ST,N,EKE 100 1V ÖH STYRNINGÖPPEN IP 00,0,N,N,N
080G5051,2035,RN0120,ST,N,EKE 100 1V ÖH STYRNINGUTAN DISPLAY,0,N,N,N
103363,49300,RV1070,ST,N,AW DX22-ECFLÄKTLUFTSVÄRMARE DX EC MOTOR,0,J,N,N
103364,51500,RV1070,ST,N,AW DX42FLÄKTLUFTSVÄRMARE DX AC MOTOR,0,J,N,N
103365,55400,RV1070,ST,N,AW DX42-ECFLÄKTLUFTSVÄRMARE DX EC MOTOR,0,J,N,N
103366,63300,RV1070,ST,N,AW DX22CEFLÄKTLUFTVÄRMARE DX,0,J,N,N
103367,2530,RV1070,ST,N,AWLH DX22/K22LUFTRIKTARE AWDX 22,0,J,N,N
103368,2980,RV1070,ST,N,AWLH DX42/K42LUFTRIKTARE AWDX 42,0,J,N,N
1182936,582,RP4040,ST,N,"B MAXIPRO SKARVRÖR 1 3/8""INV X INV",2,N,N,N
1258632,5750,RN7010,ST,N,DIFFERENTIELL TRYCKBRYTARE,0,N,N,N
128579,134300,RV4050,ST,N,CLIMATEHUB 2ZONEAE200DNXMPK/EU,0,J,N,N
128581,98600,RV4050,ST,N,WM HYDRO 2ZONEAE160DNZMPK/EU,0,J,N,N
128583,2875,RV4070,ST,N,EXETNSION WIRE-KITMVW-EE300,0,J,N,N
128584,4600,RV4070,ST,N,2-ZONE THERMISTOR KITMOS-T1,0,J,N,N
142801,92900,RV4060,ST,N,SAMSUNG DVM MINI R32 5HPAM040DXMDNG/EU,0,J,N,N
142802,99500,RV4060,ST,N,SAMSUNG DVM MINI R32 6HPAM050DXMDNG/EU,0,J,N,N
142803,109500,RV4060,ST,N,SAMSUNG DVM MINI R32 4HPAM060DXMDNG/EU,0,J,N,N
142804,28000,RV4060,ST,N,SAMSUNG DVM 360 CASSETTEAM045DN6DKG/EU,0,J,N,N
142805,29600,RV4060,ST,N,SAMSUNG DVM 360 CASSETTEAM056DN6DKG/EU,0,J,N,N
142806,32900,RV4060,ST,N,SAMSUNG DVM 360 CASSETTEAM071DN6DKG/EU,0,J,N,N
142807,37700,RV4060,ST,N,SAMSUNG DVM 360 CASSETTEAM090DN6DKG/EU,0,J,N,N
142808,43200,RV4060,ST,N,SAMSUNG DVM 360 CASSETTEAM112DN6DKG/EU,0,J,N,N
142809,48000,RV4060,ST,N,SAMSUNG DVM 360 CASSETTEAM128DN6DKG/EU,0,J,N,N
142810,50600,RV4060,ST,N,SAMSUNG DVM 360 CASSETTEAM140DN6DKG/EU,0,J,N,N
142811,25600,RV4060,ST,N,SAMSUNG DVM CEILINGAM056DNCDKG/EU,0,J,N,N
142812,28000,RV4060,ST,N,SAMSUNG DVM CEILINGAM071DNCDKG/EU,0,J,N,N
142813,37800,RV4060,ST,N,SAMSUNG DVM CEILINGAM112DNCDKG/EU,0,J,N,N
142814,42300,RV4060,ST,N,SAMSUNG DVM CEILINGAM140DNCDKG/EU,0,J,N,N
142815,45000,RV4060,ST,N,SAMSUNG DVM HSP DUCTAM090DNHDKG/EU,0,J,N,N
142816,47800,RV4060,ST,N,SAMSUNG DVM HSP DUCTAM112DNHDKG/EU,0,J,N,N
142817,49000,RV4060,ST,N,SAMSUNG DVM HSP DUCTAM128DNHDKG/EU,0,J,N,N
142818,50000,RV4060,ST,N,SAMSUNG DVM HSP DUCTAM140DNHDKG/EU,0,J,N,N
142819,15900,RV4060,ST,N,SAMSUNG LSP DUCTAM017DNLDKG/EU,0,J,N,N
142820,16250,RV4060,ST,N,SAMSUNG LSP DUCTAM022DNLDKG/EU,0,J,N,N
142821,16600,RV4060,ST,N,SAMSUNG LSP DUCTAM028DNLDKG/EU,0,J,N,N
142822,16850,RV4060,ST,N,SAMSUNG LSP DUCTAM036DNLDKG/EU,0,J,N,N
142823,17850,RV4060,ST,N,SAMSUNG LSP DUCTAM045DNLDKG/EU,0,J,N,N
142824,18850,RV4060,ST,N,SAMSUNG LSP DUCTAM056DNLDKG/EU,0,J,N,N
142825,19450,RV4060,ST,N,SAMSUNG LSP DUCTAM071DNLDKG/EU,0,J,N,N
142826,18350,RV4060,ST,N,SAMSUNG DVM WINDFREE 4WAY MINIAM015DNNDKG/EU,0,J,N,N
142827,18700,RV4060,ST,N,SAMSUNG DVM WINDFREE 4WAY MINIAM022DNNDKG/EU,0,J,N,N
142828,19600,RV4060,ST,N,SAMSUNG DVM WINDFREE 4WAY MINIAM028DNNDKG/EU,0,J,N,N
142829,20400,RV4060,ST,N,SAMSUNG DVM WINDFREE 4WAY MINIAM036DNNDKG/EU,0,J,N,N
142830,21800,RV4060,ST,N,SAMSUNG DVM WINDFREE 4WAY MINIAM045DNNDKG/EU,0,J,N,N
142831,23800,RV4060,ST,N,SAMSUNG DVM WINDFREE 4WAY MINIAM056DNNDKG/EU,0,J,N,N
142832,25000,RV4060,ST,N,SAMSUNG DVM WINDFREE 4WAY MINIAM060DNNDKG/EU,0,J,N,N
142833,21500,RV4060,ST,N,SAMSUNG MSP DUCTAM022DNMDKG/EU,0,J,N,N
142834,22100,RV4060,ST,N,SAMSUNG MSP DUCTAM028DNMDKG/EU,0,J,N,N
142835,22800,RV4060,ST,N,SAMSUNG MSP DUCTAM036DNMDKG/EU,0,J,N,N
142836,24900,RV4060,ST,N,SAMSUNG MSP DUCTAM045DNMDKG/EU,0,J,N,N
142837,26000,RV4060,ST,N,SAMSUNG MSP DUCTAM056DNMDKG/EU,0,J,N,N
142838,27500,RV4060,ST,N,SAMSUNG MSP DUCTAM071DNMDKG/EU,0,J,N,N
142839,38700,RV4060,ST,N,SAMSUNG MSP DUCTAM090DNMDKG/EU,0,J,N,N
142840,42100,RV4060,ST,N,SAMSUNG MSP DUCTAM112DNMDKG/EU,0,J,N,N
142841,43100,RV4060,ST,N,SAMSUNG MSP DUCTAM128DNMDKG/EU,0,J,N,N
142842,44200,RV4060,ST,N,SAMSUNG MSP DUCTAM140DNMDKG/EU,0,J,N,N
142843,46400,RV4060,ST,N,SAMSUNG MSP DUCTAM160DNMDKG/EU,0,J,N,N
142844,12150,RV4060,ST,N,SAMSUNG DVM WINDFREE HIGHWALLAM015DNVDKG/EU,0,J,N,N
142845,12600,RV4060,ST,N,SAMSUNG DVM WINDFREE HIGHWALLAM022DNVDKG/EU,0,J,N,N
142846,13100,RV4060,ST,N,SAMSUNG DVM WINDFREE HIGHWALLAM028DNVDKG/EU,0,J,N,N
142847,13950,RV4060,ST,N,SAMSUNG DVM WINDFREE HIGHWALLAM036DNVDKG/EU,0,J,N,N
142848,20800,RV4060,ST,N,SAMSUNG DVM WINDFREE HIGHWALLAM045DNVDKG/EU,0,J,N,N
142849,21300,RV4060,ST,N,SAMSUNG DVM WINDFREE HIGHWALLAM056DNVDKG/EU,0,J,N,N
142850,22700,RV4060,ST,N,SAMSUNG DVM WINDFREE HIGHWALLAM071DNVDKG/EU,0,J,N,N
142851,24200,RV4060,ST,N,SAMSUNG DVM WINDFREE HIGHWALLAM082DNVDKG/EU,0,J,N,N
142852,32600,RV4060,ST,N,SAMSUNG DVM MAX HIGHWALLAM093DNQDKG/EU,0,J,N,N
142853,25400,RV4060,ST,N,SAMSUNG DVM WINDFREE 1WAY CASSAM017DN1DKG/EU,0,J,N,N
142854,25700,RV4060,ST,N,SAMSUNG DVM WINDFREE 1WAY CASSAM022DN1DKG/EU,0,J,N,N
142855,26500,RV4060,ST,N,SAMSUNG DVM WINDFREE 1WAY CASSAM028DN1DKG/EU,0,J,N,N
142856,28400,RV4060,ST,N,SAMSUNG DVM WINDFREE 1WAY CASSAM036DN1DKG/EU,0,J,N,N
142857,28600,RV4060,ST,N,SAMSUNG DVM WINDFREE 1WAY CASSAM056DN1DKG/EU,0,J,N,N
142858,29500,RV4060,ST,N,SAMSUNG DVM WINDFREE 1WAY CASSAM071DN1DKG/EU,0,J,N,N
142859,20100,RV4060,ST,N,SAMSUNG DVM WINDFREE 4WAY CASSAM028DN4DKG/EU,0,J,N,N
142860,21100,RV4060,ST,N,SAMSUNG DVM WINDFREE 4WAY CASSAM036DN4DKG/EU,0,J,N,N
142861,22200,RV4060,ST,N,SAMSUNG DVM WINDFREE 4WAY CASSAM045DN4DKG/EU,0,J,N,N
142862,23500,RV4060,ST,N,SAMSUNG DVM WINDFREE 4WAY CASSAM056DN4DKG/EU,0,J,N,N
142863,26000,RV4060,ST,N,SAMSUNG DVM WINDFREE 4WAY CASSAM071DN4DKG/EU,0,J,N,N
142864,29900,RV4060,ST,N,SAMSUNG DVM WINDFREE 4WAY CASSAM090DN4DKG/EU,0,J,N,N
142865,34200,RV4060,ST,N,SAMSUNG DVM WINDFREE 4WAY CASSAM112DN4DKG/EU,0,J,N,N
142866,38100,RV4060,ST,N,SAMSUNG DVM WINDFREE 4WAY CASSAM128DN4DKG/EU,0,J,N,N
142867,40100,RV4060,ST,N,SAMSUNG DVM WINDFREE 4WAY CASSAM140DN4DKG/EU,0,J,N,N
142869,2340,RV4070,ST,N,SAMSUNG BASE HEATER DVM S2 LMHC-013VE1,0,J,N,N
142870,2530,RV4070,ST,N,SAMSUNG BASE HEATER DVM S2 SMHC-015VE1,0,J,N,N
142871,5500,RV4070,ST,N,SAMSUNG HEATER CTRL BOX DVM S2AVR-M200GHAX,0,J,N,N
142876,1880,RV4070,ST,N,SAMSUNG WIRELESS SUNCEL REMOTEAR-CH01E,0,J,N,N
142878,2720,RV4070,ST,N,SAMSUNG WIRED CONTROLLERMWR-WG01KN,0,J,N,N
142879,12450,RV4070,ST,N,360 PANEL AIR P CIRCLE WHITEPC6EUCMANW,0,J,N,N
142880,11700,RV4070,ST,N,360 PANEL EV CIRCLE WHITEPC6EUXMANW,0,J,N,N
142881,4940,RV4070,ST,N,SAMSUNG 360 PANEL CIRCLE BLACKPC6EBSMANW,0,J,N,N
142882,4940,RV4070,ST,N,SAMSUNG 360 PANEL SQUARE BLACKPC6NBSMANW,0,J,N,N
142883,4940,RV4070,ST,N,SAMSUNG 360 PANEL SQUARE WHITEPC6EUSMANW,0,J,N,N
142884,4940,RV4070,ST,N,SAMSUNG 360 PANEL SQUARE WHITEPC6NUSMANW,0,J,N,N
142885,13250,RV4070,ST,N,SAMSUNG WF 1-WAY PANEL APPC1BWCMANW,0,J,N,N
142886,11700,RV4070,ST,N,SAMSUNG WF 1-WAY PANEL APPC1NWCMANW,0,J,N,N
142887,11150,RV4070,ST,N,SAMSUNG WF 1-WAY PANEL APPC1MWCMANW,0,J,N,N
142888,5075,RV4070,ST,N,SAMSUNG WF 1-WAY PANELPC1BWFMANW,0,J,N,N
142889,5075,RV4070,ST,N,SAMSUNG WF 1-WAY PANELPC1NWFMANW,0,J,N,N
142890,5075,RV4070,ST,N,SAMSUNG WF 1-WAY PANELPC1MWFMANW,0,J,N,N
142891,4600,RV4070,ST,N,WINDFREEF 4-WAY PANEL WHITEPC4NUFMANW,0,J,N,N
142892,14000,RV4070,ST,N,WINDFREE 4-WAY PANEL WHITE APPC4NUCMANW,0,J,N,N
142893,9775,RV4070,ST,N,WINDFREE 4-WAY PANEL WHITE EVPC4NUXMANW,0,J,N,N
142894,4600,RV4070,ST,N,WINDFREEF 4-WAY PANEL BLACKPC4NBFMANW,0,J,N,N
142895,4750,RV4070,ST,N,WINDFREE 4WAY MINI PANEL WHITEPC4SUFMANW,0,J,N,N
142896,13750,RV4010,ST,N,SAMSUNG WINDFREE ELITE IDUAR70F09CAAWNEU,0,J,N,N
142897,15200,RV4010,ST,N,SAMSUNG WINDFREE ELITE IDUAR70F12CAAWNEU,0,J,N,N
142898,10800,RV4010,ST,N,SAMSUNG WINDFREE AVANT IDUAR70F07C1AWNEU,0,J,N,N
142899,11850,RV4010,ST,N,SAMSUNG WINDFREE AVANT IDUAR70F09C1AWNEU,0,J,N,N
142900,13200,RV4010,ST,N,SAMSUNG WINDFREE AVANT IDUAR70F12C1AWNEU,0,J,N,N
142901,16600,RV4010,ST,N,SAMSUNG WINDFREE AVANT IDUAR70F15C1AWNEU,0,J,N,N
142902,20300,RV4010,ST,N,SAMSUNG WINDFREE AVANT IDUAR70F18C1AWNEU,0,J,N,N
142903,26800,RV4010,ST,N,SAMSUNG WINDFREE AVANT IDUAR70F24C1AWNEU,0,J,N,N
142904,11250,RV4010,ST,N,SAMSUNG WF AVANT IDU BLACKAR70F07C1ABNEU,0,J,N,N
142905,12350,RV4010,ST,N,SAMSUNG WF AVANT IDU BLACKAR70F09C1ABNEU,0,J,N,N
142906,13700,RV4010,ST,N,SAMSUNG WF AVANT IDU BLACKAR70F12C1ABNEU,0,J,N,N
142907,8400,RV4010,ST,N,SAMSUNG WINDFREE COMFORT IDUAR60F09C1AWNEU,0,J,N,N
142908,9375,RV4010,ST,N,SAMSUNG WINDFREE COMFORT IDUAR60F12C1AWNEU,0,J,N,N
142909,14350,RV4010,ST,N,SAMSUNG WINDFREE COMFORT IDUAR60F18C1AWNEU,0,J,N,N
142910,18950,RV4010,ST,N,SAMSUNG WINDFREE COMFORT IDUAR60F24C1AWNEU,0,J,N,N
142911,5725,RV4010,ST,N,SAMSUNG CEBU IDUAR50F07C1AHNEU,0,J,N,N
142912,6100,RV4010,ST,N,SAMSUNG CEBU IDUAR50F09C1AHNEU,0,J,N,N
142913,6750,RV4010,ST,N,SAMSUNG CEBU IDUAR50F12C1AHNEU,0,J,N,N
142914,8550,RV4010,ST,N,SAMSUNG CEBU IDUAR50F15C1AHNEU,0,J,N,N
142915,10700,RV4010,ST,N,SAMSUNG CEBU IDUAR50F18C1AHNEU,0,J,N,N
142916,14150,RV4010,ST,N,SAMSUNG CEBU IDUAR50F24C1AHNEU,0,J,N,N
142917,6025,RV4010,ST,N,SAMSUNG LUZON IDUAR50F09C1BHNEU,0,J,N,N
142918,6700,RV4010,ST,N,SAMSUNG LUZON IDUAR50F12C1BHNEU,0,J,N,N
142919,10600,RV4010,ST,N,SAMSUNG LUZON IDUAR50F18C1BHNEU,0,J,N,N
142920,14000,RV4010,ST,N,SAMSUNG LUZON IDUAR50F24C1BHNEU,0,J,N,N
156005,12100,RV4010,ST,N,SAMSUNG WF ELITE S2 IDU 07AR70F07CAAWNEU,0,J,N,N
156006,15300,RV4010,ST,N,SAMSUNG WF ELITE S2 ODU 09AR70F09CAAWXEU,0,J,N,N
156007,17000,RV4010,ST,N,SAMSUNG WINDFREE ELITE ODU 12AR70F12CAAWXEU,0,J,N,N
156008,13300,RV4010,ST,N,SAMSUNG WINDFREE AVANT ODU 07AR70F07C1AWXEU,0,J,N,N
156009,14000,RV4010,ST,N,SAMSUNG WINDFREE AVANT ODU 09AR70F09C1AWXEU,0,J,N,N
156010,15550,RV4010,ST,N,SAMSUNG WINDFREE AVANT ODU 12AR70F12C1AWXEU,0,J,N,N
156011,19600,RV4010,ST,N,SAMSUNG WINDFREE AVANT ODU 15AR70F15C1AWXEU,0,J,N,N
156012,24000,RV4010,ST,N,SAMSUNG WINDFREE AVANT ODU 18AR70F18C1AWXEU,0,J,N,N
156013,31600,RV4010,ST,N,SAMSUNG WINDFREE AVANT ODU 24AR70F24C1AWXEU,0,J,N,N
156014,7400,RV4010,ST,N,SAMSUNG WINDFREE COMF. IDU 07AR60F07C1AWNEU,0,J,N,N
156015,12150,RV4010,ST,N,SAMSUNG WINDFREE COMF. ODU 09AR60F09C1AWXEU,0,J,N,N
156016,13500,RV4010,ST,N,SAMSUNG WINDFREE COMF. ODU 12AR60F12C1AWXEU,0,J,N,N
156017,20800,RV4010,ST,N,SAMSUNG WINDFREE COMF. ODU 18AR60F18C1AWXEU,0,J,N,N
156018,27500,RV4010,ST,N,SAMSUNG WINDFREE COMF. ODU 24AR60F24C1AWXEU,0,J,N,N
156019,8350,RV4010,ST,N,SAMSUNG CEBU ODU 07AR50F07C1AHXEU,0,J,N,N
156020,8800,RV4010,ST,N,SAMSUNG CEBU ODU 09AR50F09C1AHXEU,0,J,N,N
156021,9775,RV4010,ST,N,SAMSUNG CEBU ODU 12AR50F12C1AHXEU,0,J,N,N
156022,12350,RV4010,ST,N,SAMSUNG CEBU ODU 15AR50F15C1AHXEU,0,J,N,N
156023,15450,RV4010,ST,N,SAMSUNG CEBU ODU 18AR50F18C1AHXEU,0,J,N,N
156024,20500,RV4010,ST,N,SAMSUNG CEBU ODU 24AR50F24C1AHXEU,0,J,N,N
156025,5450,RV4010,ST,N,SAMSUNG LUZON IDU 07AR50F07C1BHNEU,0,J,N,N
156026,8725,RV4010,ST,N,SAMSUNG LUZON ODU 09AR50F09C1BHXEU,0,J,N,N
156027,9650,RV4010,ST,N,SAMSUNG LUZON ODU 12AR50F12C1BHXEU,0,J,N,N
156028,15350,RV4010,ST,N,SAMSUNG LUZON ODU 18AR50F18C1BHXEU,0,J,N,N
156029,20300,RV4010,ST,N,SAMSUNG LUZON ODU 24AR50F24C1BHXEU,0,J,N,N
156030,121200,RV4050,ST,N,SAMSUNG SPLIT HUB 1 ZONEAE200DNWSPG/EU,0,J,N,N
156031,146700,RV4050,ST,N,SAMSUNG SPLIT HUB 2 ZONEAE200DNXSPG/EU,0,J,N,N
156032,77100,RV4050,ST,N,SAMSUNG SPLIT HYDRO BOX 1 ZONEAE160DNYSPG/EU,0,J,N,N
156033,90800,RV4050,ST,N,SAMSUNG SPLIT HYDRO BOX 2 ZONEAE160DNZSPG/EU,0,J,N,N
156034,73800,RV4050,ST,N,SAMSUNG SPLIT R32 ODU 1PHAE125DXEDEG/EU,0,J,N,N
156035,91100,RV4050,ST,N,SAMSUNG SPLIT R32 ODU 1PHAE160DXEDEG/EU,0,J,N,N
156036,73500,RV4050,ST,N,SAMSUNG SPLIT R32 ODU 3PHAE125DXEDGG/EU,0,J,N,N
156037,96600,RV4050,ST,N,SAMSUNG SPLIT R32 ODU 3PHAE160DXEDGG/EU,0,J,N,N
156042,429000,RV4080,ST,N,SAMSUNG CHILLER ODU R32 42KWAG042FAVANG/EU,0,J,N,N
156043,463400,RV4080,ST,N,SAMSUNG CHILLER ODU R32 56KWAG056FAVANG/EU,0,J,N,N
156044,20000,RV4080,ST,N,SAMSUNG FANCOIL 1-WAY WF 26AG026TN1DKH/EU,0,J,N,N
156045,20700,RV4080,ST,N,SAMSUNG FANCOIL 1-WAY WF 32AG032TN1DKH/EU,0,J,N,N
156046,27000,RV4080,ST,N,SAMSUNG FANCOIL 1-WAY WF 42AG042TN1DKH/EU,0,J,N,N
156047,21700,RV4080,ST,N,SAMSUNG FANCOIL 4-WAY WF 60AG060AN4DKH/EU,0,J,N,N
156048,22400,RV4080,ST,N,SAMSUNG FANCOIL 4-WAY WF 72AG072AN4DKH/EU,0,J,N,N
156049,27700,RV4080,ST,N,SAMSUNG FANCOIL 4-WAY WF 90AG090AN4DKH/EU,0,J,N,N
156050,30100,RV4080,ST,N,SAMSUNG FANCOIL 4-WAY WF 105AG105AN4DKH/EU,0,J,N,N
156051,26200,RV4080,ST,N,SAMSUNG FANCOIL 360 60AG060MN4PKH/EU,0,J,N,N
156052,29000,RV4080,ST,N,SAMSUNG FANCOIL 360 72AG072MN4PKH/EU,0,J,N,N
156053,33300,RV4080,ST,N,SAMSUNG FANCOIL 360 90AG090MN4PKH/EU,0,J,N,N
156054,38100,RV4080,ST,N,SAMSUNG FANCOIL 360 105AG105MN4PKH/EU,0,J,N,N
156055,18550,RV4080,ST,N,SAMSUNG FANCOIL F/C 18ACL-18DG,0,J,N,N
156056,19650,RV4080,ST,N,SAMSUNG FANCOIL F/C 25ACL-25DG,0,J,N,N
156057,21200,RV4080,ST,N,SAMSUNG FANCOIL F/C 35ACL-35DG,0,J,N,N
156058,27000,RV4080,ST,N,SAMSUNG FANCOIL F/C 55ACL-55DG,0,J,N,N
156059,29000,RV4080,ST,N,SAMSUNG FANCOIL F/C 65ACL-65DG,0,J,N,N
156060,16500,RV4080,ST,N,SAMSUNG FANCOIL DUCT 18ACL-18DF,0,J,N,N
156061,17200,RV4080,ST,N,SAMSUNG FANCOIL DUCT 25ACL-25DF,0,J,N,N
156062,18550,RV4080,ST,N,SAMSUNG FANCOIL DUCT 35ACL-35DF,0,J,N,N
156063,22700,RV4080,ST,N,SAMSUNG FANCOIL DUCT 55ACL-55DF,0,J,N,N
156064,24400,RV4080,ST,N,SAMSUNG FANCOIL DUCT 65ACL-65DF,0,J,N,N
156065,1485,RV4080,ST,N,SAMSUNG HEATING COIL 4-PIPEACL-A018HC,0,J,N,N
156066,2750,RV4080,ST,N,SAMSUNG 3-WAY VALVE FANCOILACL-A018V3,0,J,N,N
156067,1880,RV4080,ST,N,SAMSUNG HEATING COIL 4-PIPEACL-A025HC,0,J,N,N
156068,1990,RV4080,ST,N,SAMSUNG HEATING COIL 4-PIPEACL-A035HC,0,J,N,N
156069,3150,RV4080,ST,N,SAMSUNG HEATING COIL 4-PIPEACL-A055HC,0,J,N,N
156070,2750,RV4080,ST,N,SAMSUNG 3-WAY VALVE FANCOILACL-A055V3,0,J,N,N
156071,3150,RV4080,ST,N,SAMSUNG 3-WAY VALVE FANCOILACL-A26V3,0,J,N,N
156072,3370,RV4080,ST,N,SAMSUNG 3-WAY VALVE FANCOILACL-A60V3,0,J,N,N
156073,326,RV4080,ST,N,SAMSUNG FANCOIL DRAINPANACL-ADH,0,J,N,N
156074,3910,RV4080,ST,N,SAMSUNG FANCOIL DRAINPUMPACL-ADP,0,J,N,N
156075,290,RV4080,ST,N,SAMSUNG FANCOIL DRAINPANACL-ADV,0,J,N,N
17015112,1025,RO5030,STK,N,"SÄKERHETSVENTIL 40 BAR1/2"" NPT X 3/4"" G",0,N,N,N
17017318,8800,RO5030,ST,N,"SÄKERHETSVENTIL 100 BAR1/2"" NPT X 1"" G",0,N,N,N
17017330,1980,RO7510,ST,N,"SIL K65 5/8"" CO2",0,N,N,N
17017335,2160,RO7510,ST,N,"SIL K65 3/4"" CO2",0,N,N,N
17017340,2030,RO7510,ST,N,"SIL K65 7/8"" CO2",0,N,N,N
17017345,2685,RO7510,ST,N,"SIL K65 1 1/8"" CO2",0,N,N,N
17017350,2735,RO7510,ST,N,"SIL K65 1 3/8"" CO2",0,N,N,N
17017355,2815,RO7510,ST,N,"SIL K65 1 5/8"" CO2",0,N,N,N
17018010,1450,RO1530,STK,N,Kulventil 10 mm CO2 m schraderKulventil 10 mm 120 bar,0,N,N,N
17018012,2000,RO1530,STK,N,Kulventil DN12 C02 120 BARMED SCHRADER  120 BAR,0,N,N,N
17018016,2795,RO1530,STK,N,Kulventil 16 mm för koldioxidKulventil 16 mm 120 bar,0,N,N,N
17018018,2885,RO1530,STK,N,Kulventil 18 mm för koldioxidKulventil 18 mm 120 bar,0,N,N,N
17018105,2135,RO1020,STK,N,BACKVENTIL DN 10 mm STÅLREF3.1.N.010.1.120HT,0,N,N,N
17018112,2315,RO1020,STK,N,BACKVENTIL DN 12 mm STÅLREF3.1.N.012.1.120HT,0,N,N,N
17018119,2770,RO1020,STK,N,"BACKVENTIL DN 16mm (5/8"") STÅLREF3.1.N.016.3.120HT",0,N,N,N
17018126,2855,RO1020,STK,N,BACKVENTIL DN 18 mm STÅLREF3.1.N.018.1.120HT,0,N,N,N
17018133,2970,RO1020,STK,N,"BACKVENTIL DN 22mm (7/8"") STÅLREF3.1.N.022.3.120HT",0,N,N,N
17018140,4050,RO1020,STK,N,BACKVENTIL DN 28 mm STÅLREF3.1.N.028.1.120HT,0,N,N,N
17018147,5100,RO1020,STK,N,BACKVENTIL DN 35 mm STÅLREF3.1.N.035.3.120HT,0,N,N,N
17019470,2335,RO1560,ST,N,"GBCT 6S K65 KULVENTIL 1/4""140 BAR MED SCHRADER",0,N,N,N
17019472,2985,RO1560,ST,N,"GBCT 12S K65 KULVENTIL 1/2""140 BAR MED SCHRADER",0,N,N,N
17019473,3930,RO1560,ST,N,"GBCT 16S K65 KULVENTIL 5/8""140 BAR MED SCHRADER",0,N,N,N
17019474,4790,RO1560,ST,N,"GBCT 18S K65 KULVENTIL 3/4""140 BAR MED SCHRADER",0,N,N,N
17019475,5300,RO1560,ST,N,"GBCT 22S K65 KULVENTIL 7/8""140 BAR MED SCHRADER",0,N,N,N
17019476,6375,RO1560,ST,N,"GBCT 28S K65 KULVENTIL 1 1/8""140 BAR MED SCHRADER",0,N,N,N
17019478,9550,RO1560,ST,N,"GBCT 42S K65 KULVENTIL 1 5/8""140 BAR MED SCHRADER",0,N,N,N
17022208,438,RO2030,STK,N,"ROTALOCKSTOS - VINKEL1""-14UNS 1/2""",0,N,N,N
3184216,709,RJ1510,PCS,N,KÅPA VID SERVICEUTTAG,0,N,N,N
3200661,1360,RJ1510,PCS,N,TORKFILTERADK164S,0,N,N,N
3200672,2165,RJ1510,PCS,N,SYNGLASMIA012,0,N,N,N
33900346,36600,RF4531,ST,N,FÖRÅNGARE HFOGASC PX 031.1/11M/DFA7E.TNNN,0,N,N,N
33900348,51800,RF4531,ST,N,FÖRÅNGARE HFOGASC PX 020.1/31N/FDA7E.TNNN,0,N,N,N
33900349,28200,RF4531,ST,N,FÖRÅNGARE HFOGASC PX 020.1/11N/FDA7E.TNNN,0,N,N,N
33900350,41400,RF4531,ST,N,FÖRÅNGARE HFOGASC PX 031.1/11N/FFA7E.TNNN,0,N,N,N
33900355,44700,RF4531,ST,N,FÖRÅNGARE HFOGASC PX 020.1/31N/DDA7E.TNNN,0,N,N,N
33900356,36600,RF4531,ST,N,FÖRÅNGARE HFOGASC PX 031.1/11N/DFA7E.TNNN,0,N,N,N
33900357,41400,RF4531,ST,N,EVAPORATOR HFOGASC PX 031.1/11M/FFA7E.TNNN,0,N,N,N
33900358,82600,RF4531,ST,N,EVAPORATOR HFOGASC PX 031.1/31N/DFA7E.TNNN,0,N,N,N
33900364,35700,RF4531,ST,N,EVAPORATOR HFOGASC PX 020.1/21N/DDA7E.TNNN,0,N,N,N
33900365,113200,RF4531,ST,N,EVAPORATOR HFOGASC PX 031.1/41N/FFA7E.TNNN,0,N,N,N
33900370,60900,RF4531,ST,N,EVAPORATOR HFOGASC PX 031.1/21N/DFA7E.TNNN,0,N,N,N
33900374,32900,RF4531,ST,N,EVAPORATOR HFOGASC PX 031.1/11M/DDA7E.TNNN,0,N,N,N
33900375,57300,RF4531,ST,N,EVAPORATOR HFOGASC PX 031.1/21M/DDA7E.TNNN,0,N,N,N
33900378,24200,RF4531,ST,N,EVAPORATOR HFOGASC PX 020.1/11N/DDA7E.TNNN,0,N,N,N
33900379,66200,RF4531,ST,N,EVAPORATOR HFOGASC PX 031.1/21N/FFA7E.TNNN,0,N,N,N
33900382,90400,RF4531,ST,N,EVAPORATOR HFOGASC PX 031.1/31N/FFA7E.TNNN,0,N,N,N
33900384,40300,RF4531,ST,N,EVAPORATOR HFOGASC PX 020.1/21N/FDA7E.TNNN,0,N,N,N
33900385,60900,RF4531,ST,N,EVAPORATOR HFOGASC PX 031.1/21M/DFA7E.TNNN,0,N,N,N
34015251,98300,RV2100,ST,N,RAS-5HVNC2E7E305056,0,N,N,N
34015253,111000,RV2100,ST,N,RAS-6HVNC2E7E305057,0,N,N,N
34015257,93200,RV2100,ST,N,RAS-4HNC2E7E305155,0,N,N,N
